2011,CVE-2011-3936,2d1c0dea5f6b91bec7f5fa53ec050913d851e366,1,f8007a14734ff9fc8a4dd0d0194ab2c645f72578,3,"115329f16062074e11ccf3b89ead6176606c9696,064cf251553ea810d61fa29f72f2f9bd067d3cb7,7458ccbb02a98ece4b4a9018a46eb13fff05b7c2",0,,1,f8007a14734ff9fc8a4dd0d0194ab2c645f72578,3,"115329f16062074e11ccf3b89ead6176606c9696,064cf251553ea810d61fa29f72f2f9bd067d3cb7,7458ccbb02a98ece4b4a9018a46eb13fff05b7c2",0.00%
2011,CVE-2011-3936,88d84dd8eacd4edfe29f12209f10733d631ca5ae,1,f8007a14734ff9fc8a4dd0d0194ab2c645f72578,3,"115329f16062074e11ccf3b89ead6176606c9696,064cf251553ea810d61fa29f72f2f9bd067d3cb7,7458ccbb02a98ece4b4a9018a46eb13fff05b7c2",0,,1,f8007a14734ff9fc8a4dd0d0194ab2c645f72578,3,"115329f16062074e11ccf3b89ead6176606c9696,064cf251553ea810d61fa29f72f2f9bd067d3cb7,7458ccbb02a98ece4b4a9018a46eb13fff05b7c2",0.00%
2011,CVE-2011-3936,f9de136b17bc72ff02f39c6a53756d72bbc4bd15,1,0b297700b787a68323629e836b15852c3331b4a0,0,,0,,1,0b297700b787a68323629e836b15852c3331b4a0,0,,
2011,CVE-2011-3936,635bcfccd439480003b74a665b5aa7c872c1ad6b,1,0b297700b787a68323629e836b15852c3331b4a0,0,,0,,1,0b297700b787a68323629e836b15852c3331b4a0,0,,
2011,CVE-2011-3937,71db86d53b5c6872cea31bf714a1a38ec78feaba,1,bcc7125e1d389e54b5772e766a2c354099544356,2,"983e3246b7528e6ffc0cc347d54b86e161140fe6,de6d9b6404bfd1c589799142da5a95428f146edd",0,,1,bcc7125e1d389e54b5772e766a2c354099544356,2,"983e3246b7528e6ffc0cc347d54b86e161140fe6,de6d9b6404bfd1c589799142da5a95428f146edd",0.00%
2011,CVE-2011-3937,59e95fa4a8844d2abe7ddd7b8d269ea8d8eea17d,1,bcc7125e1d389e54b5772e766a2c354099544356,2,"983e3246b7528e6ffc0cc347d54b86e161140fe6,de6d9b6404bfd1c589799142da5a95428f146edd",0,,1,bcc7125e1d389e54b5772e766a2c354099544356,2,"983e3246b7528e6ffc0cc347d54b86e161140fe6,de6d9b6404bfd1c589799142da5a95428f146edd",0.00%
2011,CVE-2011-3940,c898431ca5ef2a997fe9388b650f658fb60783e5,1,27d5f18f663a240a0a1d1833ea6eefa3463cf323,1,27d5f18f663a240a0a1d1833ea6eefa3463cf323,1,27d5f18f663a240a0a1d1833ea6eefa3463cf323,0,,0,,100.00%
2011,CVE-2011-3940,8fd8a48263ff1437f9d02d7e78dc63efb9b5ed3a,1,4fabb60ddbd71f3c40a3607eeabf0fdba449fd18,1,27d5f18f663a240a0a1d1833ea6eefa3463cf323,0,,1,4fabb60ddbd71f3c40a3607eeabf0fdba449fd18,1,27d5f18f663a240a0a1d1833ea6eefa3463cf323,0.00%
2011,CVE-2011-3940,6a89b41d9780325ba6d89a37f2aeb925aa68e6a3,1,27d5f18f663a240a0a1d1833ea6eefa3463cf323,3,"27d5f18f663a240a0a1d1833ea6eefa3463cf323,2912e87a6c9264d556734e2bf94a99c64cf9b102,7fbde3431a9e4ce5d14d608a615e45409fad6234",1,27d5f18f663a240a0a1d1833ea6eefa3463cf323,0,,2,"2912e87a6c9264d556734e2bf94a99c64cf9b102,7fbde3431a9e4ce5d14d608a615e45409fad6234",100.00%
2011,CVE-2011-3940,5c011706bc752d34bc6ada31d7df2ca0c9af7c6b,1,27d5f18f663a240a0a1d1833ea6eefa3463cf323,3,"27d5f18f663a240a0a1d1833ea6eefa3463cf323,406792e7b0f15627411728829c7a2de86fcbe96b,7fbde3431a9e4ce5d14d608a615e45409fad6234",1,27d5f18f663a240a0a1d1833ea6eefa3463cf323,0,,2,"406792e7b0f15627411728829c7a2de86fcbe96b,7fbde3431a9e4ce5d14d608a615e45409fad6234",100.00%
